Index,Value,Label
218,-0.9425245273294025,0
219,-0.7904147414931815,0
220,0.08839871248753149,0
221,0.8859387978787574,0
222,0.8689508382163493,0
223,0.05305348526993529,0
224,-0.8116209973649745,0
225,-0.9300948780045254,0
226,-0.1934438171590079,0
227,0.7210585970706318,0
228,0.9726230624856244,1
229,0.3299623697323973,0
230,-0.6160642040533645,0
231,-0.9956841897581032,0
232,-0.4598767232321427,0
233,0.4987392818032813,0
234,0.9988166912028082,1
235,0.5805866409896446,0
236,-0.3714320894369226,0
237,-0.9819578697820255,0
238,-0.6896761131802671,0
239,0.2366906812750767,0
240,0.9454451549211168,1
241,0.7849617132764033,0
242,-0.09721190751822432,0
243,-0.8900093488562771,0
244,-0.8645362993442719,0
245,-0.04421256322855966,0
246,0.8167599996228085,0
247,0.9268071855026884,1
248,0.184752119221718,0
249,-0.727163193443649,0
250,-0.9705280195418053,0
251,-0.3215938602925038,0
252,0.623012211003653,0
253,0.9948237286710673,1
254,0.4519988980629834,0
255,-0.5063916349244909,0
256,-0.9992080341070627,0
257,-0.5733571748155426,0
258,0.3796356268293031,0
259,0.9835931839466808,1
260,0.6832397038158508,0
261,-0.2452812090819428,0
262,-0.9482917095220488,0
263,-0.7794471854988634,0
264,0.1060174862671138,0
265,0.8940101700837942,0
266,0.8600540264645697,0
267,0.03536817725617605,0
268,-0.8218350110128397,0
269,-0.9234468802429867,0
270,-0.1760459464712114,0
271,0.7332108186087175,0
272,0.9683569384347241,1
273,0.3132001548706699,0
274,-0.6299114066849614,0
275,-0.9938853259197261,0
276,-0.4440856600409099,0
277,0.5140043136735694,0
278,0.99952109184891,1
279,0.5660827877060441,0
280,-0.3878094208292295,0
281,-0.9851514363288851,0
282,-0.6767497645263835,0
283,0.253852519790234,0
284,0.9510639681125854,1
285,0.7738715902084317,0
286,-0.114814758841666,0
287,-0.8979409481081247,0
288,-0.8555043707508208,0
289,-0.02652102028575595,0
290,0.8268456339220814,0
291,0.9200142254959646,1
292,0.1673259810118392,0
293,-0.739200998751274,0
294,-0.9661099892625297,0
295,-0.3047819110903029,0
296,0.6367612505645516,0
297,0.992869055025318,1
298,0.4361376291460488,0
299,-0.5215767216183704,0
300,-0.9997558399011495,0
301,-0.5587640495890891,0
302,0.3959528310427406,0
303,0.9866325048439105,1
304,0.6702068037805061,0
305,-0.2624039418616639,0
306,-0.9537617134939987,0
307,-0.7682353642374471,0
308,0.1236030360001129,0
309,0.9018013749637745,1
310,0.8508876886558596,0
311,0.01767178546737087,0
312,-0.8317914757822045,0
313,-0.9165094902005468,0
314,-0.1585929060285728,0
315,0.7451332645574127,0
316,0.9637873480674221,1
317,0.2963397884973224,0
318,-0.6435612059762619,0
319,-0.9917749956098326,0
320,-0.4281554280844516,0
321,0.5291082654818533,0
322,0.9999122598719259,1
323,0.551401533867395,0
324,-0.4040652194563607,0
325,-0.9880362734541701,0
326,-0.6636113342009432,0
327,0.2709348053161655,0
328,0.9563847343054627,1
329,0.7625389491684939,0
330,-0.1323816292054519,0
331,-0.9055911481970673,0
332,-0.8462043418838515,0
333,-0.008821166113885877,0
334,0.8366721491002946,0
335,0.9129329489429682,1
336,0.1498474057334782,0
337,-0.7510071512506543,0
338,-0.9613891968218607,0
339,-0.2878744485084861,0
340,0.6503107401625525,0
341,0.9906032333897737,1
342,0.4201396822393068,0
343,-0.5365983551885637,0
344,-0.9999903395061709,0
345,-0.5439958173735323,0
346,0.412145950487085,0
347,0.9893626321783087,1
348,0.6569638725243396,0
349,-0.279444441784382,0
350,-0.9589328250406132,0
351,-0.7567827912998033,0
352,0.1411498506793914,0
353,0.9093099708898409,1
354,0.8414546973619527,0
355,-3.014435335948845e-05,0
356,-0.8414872714892108,0
357,-0.9092848819352602,0
358,-0.1410901653121099,0
359,0.7568221986283603,0
360,0.9589157234143065,1
361,0.2793865543595699,0
362,-0.6570093243162466,0
363,-0.9893538601694428,0
364,-0.4120910196219434,0
365,0.5440464039108651,0
366,0.9999900726865629,1
367,0.5365474803247321,0
368,-0.4201943910321768,0
369,-0.9906114770998198,0
370,-0.6502649395607762,0
371,0.2879321845600319,0
372,0.9614057860636483,1
373,0.7509673416102893,0
374,-0.1499070134562357,0
375,-0.9129575516827102,0
376,-0.8366391272115635,0
377,0.00888145245887885,0
378,0.8462364656975445,0
379,0.9055655749932976,1
380,0.1323218708698285,0
381,-0.7625779510977885,0
382,-0.9563671216345017,0
383,-0.2708767710534054,0
384,0.6636564336219596,0
385,0.9880269738337468,1
386,0.4040100708226276,0
387,-0.5514518281149147,0
388,-0.9999114594340064,0
389,-0.5290571062774264,0
390,0.4282099105187686,0
391,0.9917827103751873,1
392,0.6435150601529656,0
393,-0.2963973686521434,0
394,-0.9638034236249698,0
395,-0.745093055724214,0
396,0.1586524314367076,0
397,0.916533604797894,1
398,0.8317580087191733,0
399,-0.01773206472737086,0
400,-0.8509193596391765,0
401,-0.9017753195144049,0
402,-0.1235432093780464,0
403,0.7682739577117872,0
404,0.953743591158287,1
405,0.2623457653077784,0
406,-0.6702515472972181,0
407,-0.9866226783405293,0
408,-0.3958974689611576,0
409,0.5588140476063818,0
410,0.9997545059076306,1
411,0.5215252820815293,0
412,-0.4361918809532661,0
413,-0.9928762402415507,0
414,-0.6367147631351318,0
415,0.3048393308371545,0
416,0.9661255498763623,1
417,0.7391603938754915,0
418,-0.1673854194417015,0
419,-0.9200378500616057,0
420,-0.8268117243068012,0
421,0.02658128773805108,0
422,0.8555355864224281,0
423,0.8979144124545271,0
424,0.1147548686204055,0
425,-0.773909772204126,0
426,-0.9510453375319575,0
427,-0.2537942055031938,0
428,0.6767941486332613,0
429,0.9851410837124249,1
430,0.3877538496372612,0
431,-0.5661324855759046,0
432,-0.9995192244043064,0
433,-0.5139525978344581,0
434,0.4441396769705497,0
435,0.9938919810238954,1
436,0.6298645812915785,0
437,-0.3132574097108751,0
438,-0.9683719828857112,0
439,-0.73316982087163,0
440,0.176105293265966,0
441,0.9234700129260028,1
442,0.8218006615020342,0
443,-0.03542842817897952,0
444,-0.860084784378807,0
445,-0.8939831563049628,0
446,-0.105957537138891,0
447,0.7794849530244592,0
448,0.9482725721561587,1
449,0.2452227616305097,0
450,-0.6832837250355235,0
451,-0.9835823060282404,0
452,-0.3795798508807975,0
453,0.5734065686442813,0
454,0.9992056333576834,1
455,0.5063396468349013,0
456,-0.45205267588297,0
457,-0.9948298531417643,0
458,-0.6229650513149461,0
459,0.3216509457403056,0
460,0.970542546651256,1
461,0.7271218060573148,0
462,-0.1848113697317091,0
463,-0.9268298244906983,0
464,-0.816725212907666,0
465,0.04427279290137974,0
466,0.8645665970913422,0
467,0.8899818590686664,0
468,0.09715190417988626,0
469,-0.7849990633729202,0
470,-0.9454255122693237,0
471,-0.2366321052384454,0
472,0.689719768063795,0
473,0.9819464674138593,1
474,0.3713761131017696,0
475,-0.580635726907393,0
476,-0.9988137573367454,0
477,-0.4986870255363352,0
478,0.4599302577291338,0
479,0.9956897831154927,1
480,0.6160167137641636,0
481,-0.3300192813153101,0
482,-0.9726370711153801,0
483,-0.7210168232776373,0
484,0.1935029667421233,0
485,0.9301170215238276,1
486,0.8115857761709371,0
487,-0.0531136889739451,0
488,-0.8689806734225085,0
489,-0.8859108342361154,0
490,-0.08833865964017233,0
491,0.7904516712343437,0
492,0.9425043809306535,1
493,0.2280229093809675,0
494,-0.6961017734720562,0
495,-0.9802336960326743,0
496,-0.36314327904015,0
497,0.5878193939808536,0
498,0.9983436270438855,1
499,0.4909953335002932,0
500,-0.4677718053224761,0
501,-0.9964717035719659,0
502,-0.6090201130220971,0
503,0.3383617608001377,0
504,0.9746553921779337,1
505,0.7148553508409695,0
506,-0.202179403334826,0
507,-0.9333313464826719,0
508,-0.8063827539523805,0
509,0.061950423737128,0
510,0.8733266675417377,0
511,0.8817704007607503,0
512,0.07951849401287635,0
513,-0.7958423494121123,0
514,-0.9395094070026404,0
515,-0.2193958485645581,0
516,0.7024292412479847,0
517,0.9784441260755459,1
518,0.3548819937155239,0
519,-0.5949570070443855,0
520,-0.9977952793125009,0
521,-0.483265173349392,0
522,0.4755767042996153,0
523,0.9971755532498972,1
524,0.6019757972528995,0
525,-0.3466777305847905,0
526,-0.9765973517090915,0
527,-0.708637871481491,0
528,0.2108399997352113,0
529,0.9364725475338364,1
530,0.8011165538942744,0
531,-0.07078230485740782,0
532,-0.8776042389525125,0
533,-0.8775608830339849,0
534,-0.07069209833337335,0
535,0.8011706755616272,0
536,0.9364408251331382,1
537,0.2107515986953688,0
538,-0.708701675652129,0
539,-0.9765778977502884,0
540,-0.3465929043765533,0
541,0.6020480068859135,0
542,0.9971687571041068,1
543,0.4754971507201181,0
544,-0.4833443431684865,0
545,-0.9978012770046274,0
546,-0.5948843183590627,0
547,0.3549665391362312,0
548,0.9784627975617406,1
549,0.7023648723213674,0
550,-0.219484077409708,0
551,-0.9395403785729803,0
552,-0.7957875885887045,0
553,0.0796086403815333,0
554,0.8818130525190443,0
555,0.873282610859792,0
556,0.06186016412514558,0
557,-0.8064362322233966,0
558,-0.9332988757369771,0
559,-0.2020908370262657,0
560,0.7149185852567496,0
561,0.9746351572706857,1
562,0.3382766604502674,0
563,-0.6090918379453792,0
564,-0.9964641095049708,0
565,-0.4676918742153772,0
566,0.4910741133562503,0
567,0.9983488258124457,1
568,0.587746231938178,0
569,-0.3632275370494296,0
570,-0.9802515835834019,0
571,-0.6960368448325855,0
572,0.2281109591189409,0
573,0.9425345992440989,1
574,0.7903962755452384,0
575,-0.08842873879073523,0
576,-0.8859527784925297,0
577,-0.8689359194288628,0
578,-0.05302338334560357,0
579,0.811638606855743,0
580,0.9300838049771285,1
581,0.1934142421037684,0
582,-0.7210794829843191,0
583,-0.9726160568450356,0
584,-0.3299339134911817,0
585,0.616087948358266,0
586,0.9956813917222668,1
587,0.4598499553568124,0
588,-0.498765409256973,0
589,-0.9988181567744302,0
590,-0.5805620972394064,0
591,0.3714600770982414,0
592,0.9819635696276799,1
593,0.6896542847984487,0
594,-0.2367199689707908,0
595,-0.9454549749583542,0
596,-0.7849430371582153,0
597,0.09724190905490493,0
598,0.8900230925369855,0
599,0.864521149292347,0
600,0.04418244833187319,0
601,-0.816777391867125,0
602,-0.9267958647454188,0
603,-0.1847224937148876,0
604,0.7271838861456853,0
605,0.9705207546642247,1
606,0.3215653171302501,0
607,-0.6230357899988372,0
608,-0.9948206650797496,0
609,-0.451972008536893,0
610,0.506417628279074,0
611,0.9992092331198094,1
612,0.5733324771196631,0
613,-0.3796635142861166,0
614,-0.9835986215652434,0
615,-0.683217692274733,0
616,0.2453104324733487,0
617,0.9483012769124547,1
618,0.7794283006736524,0
619,-0.1060474606867345,0
620,-0.8940236757546596,0
621,-0.8600386463351707,0
622,-0.03533805174655298,0
623,0.8218521846480703,0
624,0.923435312642794,1
625,0.1760162728338659,0
626,-0.7332313164778873,0
627,-0.9683494148893343,0
628,-0.3131715270236552,0
629,0.6299348185230796,0
630,0.9938819970129513,1
631,0.4440586509707787,0
632,-0.514030170892537,0
633,-0.9995220242088421,0
634,-0.5660579379995188,0
635,0.3878372058966331,0
636,0.9851566112943334,1
637,0.6767275715505089,0
638,-0.2538816765877605,0
639,-0.9510732821065815,0
640,-0.773852498155771,0
641,0.1148447037958147,0
642,0.8979542147110153,0
643,0.8554887617489377,0
644,0.02649088652344594,0
645,-0.8268625876027196,0
646,-0.9200024119591381,0
647,-0.1672962615688254,0
648,0.7392213001816265,0
649,0.9661022076387795,1
650,0.3047532008014393,0
651,-0.6367844934113518,0
652,-0.9928654610638965,0
653,-0.4361105026479621,0
654,0.5216024406758817,0
655,0.999756505535219,1
656,0.5587390498188232,0
657,-0.3959805115438519,0
658,-0.9866374167508005,0
659,-0.6701844311086327,0
660,0.2624330297809573,0
661,0.9537707733618594,1
662,0.7682160664531459,0
663,-0.123632949142686,0
664,-0.9018144014592891,0
665,-0.8508718520044144,0
666,-0.01764164581327013,0
667,0.8318082081799767,0
668,0.9164974316526442,1
669,0.1585631431083261,0
670,-0.7451533679583874,0
671,-0.9637793089749802,0
672,-0.2963109980159809,0
673,0.6435842780107317,0
674,0.9917711368753414,1
675,0.428128186283695,0
676,-0.5291338443628917,0
677,-0.9999126587279824,0
678,-0.5513763859920506,0
679,0.4040927932224895,0
680,0.9880409219176677,1
681,0.6635887835859072,0
682,-0.2709638220782684,0
683,-0.9563935393373727,0
684,-0.7625194471644794,0
685,0.132411508192838,0
686,0.9056039335646163,1
687,0.8461882788236016,0
688,0.008791022929352243,0
689,-0.8366886589042641,0
690,-0.912920646328743,0
691,-0.1498176016678404,0
692,0.7510270550472057,0
693,0.9613809008905675,1
694,0.2878455800903205,0
695,-0.6503336395770626,0
696,-0.9905991101845337,0
697,-0.4201123272701994,0
698,0.5366237918890951,0
699,0.999990471552965,1
700,0.5439705233633756,0
701,-0.4121734153579038,0
702,-0.9893670168342196,0
703,-0.6569411457329191,0
704,0.279473385115912,0
705,0.9589413745467228,1
706,0.7567630866040035,0
707,-0.1411796931706552,0
708,-0.9093225141277265,0
709,-0.8414384091513941,0
710,6.028870669158526e-05,0
711,0.8415035574058807,0
712,0.909272336218588,1
713,0.1410603224361464,0
714,-0.7568419012610816,0
715,-0.9589071712941251,0
716,-0.2793576102663403,0
717,0.6570320493166915,0
718,0.9893494728164958,1
719,0.4120635536276707,0
720,-0.5440716964379951,0
721,-0.9999899379137492,0
722,-0.536522042161478,0
723,0.4202217448558895,0
724,0.9906155976046185,1
725,0.6502420383735517,0
726,-0.2879610521933598,0
727,-0.9614140793741277,0
728,-0.750947435766512,0
729,0.1499368171133013,0
730,0.9129698518082046,1
731,0.8366226151268321,0
732,-0.008911595619283405,0
733,-0.8462525264509585,0
734,-0.9055527871571002,0
735,-0.1322919915216454,0
736,0.7625974510230334,0
737,0.9563583139954668,1
738,0.2708477535528008,0
739,-0.663678982427899,0
740,-0.9880223226768295,0
741,-0.4039824959550735,0
742,0.5514769744870444,0
743,0.9999110578521441,1
744,0.5290315259540843,0
745,-0.4282371511522794,0
746,-0.9917865664060436,0
747,-0.643491986364181,0
748,0.2964261583255706,0
749,0.963811460090061,1
750,0.7450729502920265,0
751,-0.1586821939245416,0
752,-0.9165456608473167,0
753,-0.8317412740539448,0
754,0.01776220433321534,0
755,0.8509351939710194,0
756,0.9017622905605737,1
757,0.1235132958986074,0
758,-0.7682932534017909,0
759,-0.9537345286904526,0
760,-0.262316676673239,0
761,0.670273918142016,0
762,0.986617763744047,1
763,0.3958697873807361,0
764,-0.558839045853363,0
765,-0.9997538375481824,0
766,-0.521499561602246,0
767,0.4362190062623474,0
768,0.9928798314963556,1
769,0.6366915185525545,0
770,-0.3048680402950903,0
771,-0.9661333288664309,0
772,-0.7391400904300984,0
773,0.167415138428496,0
774,0.9200496610903988,1
775,0.8267947683721899,0
776,-0.02661142142798142,0
777,-0.8555511930921242,0
778,-0.8979011434038442,0
779,-0.1147249233533481,0
780,0.773928862147125,0
781,0.9510360209453427,1
782,0.2537650480137331,0
783,-0.6768163397642243,0
784,-0.9851359060614224,0
785,-0.387726063512747,0
786,0.5661573337391944,0
787,0.9995182893196364,1
788,0.5139267392143615,0
789,-0.4441666848300092,0
790,-0.9938953072212839,0
791,-0.6298411677363565,0
792,0.3132860367040136,0
793,0.9683795037912949,1
794,0.7331493210037495,0
795,-0.1761349664233212,0
796,-0.9234815780088051,0
797,-0.8217834856264904,0
798,0.03545855359210518,0
799,0.8601001621636173,0
800,0.8939696481970214,0
801,0.1059275624303434,0
802,-0.7795038357248096,0
803,-0.9482630021806919,0
804,-0.2451935375705356,0
805,0.6833057347140384,0
806,0.9835768657283723,1
807,0.379551962389156,0
808,-0.5734312647770955,0
809,-0.9992044316210529,0
810,-0.5063136520999421,0
811,0.4520795641768173,0
812,0.9948329140211382,1
813,0.6229414706214662,0
814,-0.3216794880258018,0
815,-0.9705498088831128,0
816,-0.7271011113730546,0
817,0.1848409947348159,0
818,0.926841142721418,1
819,0.8167078184368716,0
820,-0.04430290767745863,0
821,-0.86458174478646,0
822,-0.889968112961789,0
823,-0.09712190237828329,0
824,0.7850177373512154,0
825,0.945415689654786,1
826,0.2366028168975815,0
827,-0.6897415945654649,0
828,-0.981940764891358,0
829,-0.3713481244279862,0
830,0.5806602690748583,0
831,0.998812289042307,1
832,0.4986608967231284,0
833,-0.459957024350746,0
834,-0.9956925784370406,0
835,-0.6159929677799073,0
836,0.3300477366569554,0
837,0.9726440741045344,1
838,0.7209959353983679,0
839,-0.1935325412699454,0
840,-0.9301280920157128,0
841,-0.8115681644677003,0
842,0.0531437907535685,0
843,0.8689955898411542,0
844,0.8858968512072711,0
845,0.08830863309607147,0
846,-0.7904701350275293,0
847,-0.9424943064466191,0
848,-0.2279935590538736,0
849,0.6961234150868356,0
850,0.9802277317343164,1
851,0.3631151923770592,0
852,-0.5878437802601598,0
853,-0.9983418923066761,0
854,-0.4909690726559583,0
855,0.4677984481747631,0
856,0.9964742331166823,1
857,0.6089962036074961,0
858,-0.3383901269685357,0
859,-0.9746621353757209,0
860,-0.7148342714031982,0
861,0.2022089250702817,0
862,0.9333421683683804,1
863,0.8063649263965291,0
864,-0.06198051016190544,0
865,-0.8733413515152515,0
866,-0.8817561819054704,0
867,-0.07948844507877358,0
868,0.7958606015736018,0
869,0.9394990814384173,1
870,0.2193664385507503,0
871,-0.7024506962803133,0
872,-0.9784379004686174,0
873,-0.3548538112636375,0
874,0.5949812355249355,0
875,0.9977932782684322,1
876,0.4832387825313931,0
877,-0.4756032212951838,0
878,-0.997177816819599,0
879,-0.6019517262811898,0
880,0.3467060053575308,0
881,0.9766038345872008,1
882,0.7086166021367329,0
883,-0.2108694663653549,0
884,-0.9364831199655037,0
885,-0.8010985118825478,0
886,0.07081237357015184,0
887,0.8776186893304462,0
888,0.8775464294662774,0
889,0.07066202936351883,0
890,-0.8011887146614145,0
891,-0.9364302492977055,0
892,-0.2107221312990398,0
893,0.7087229424210653,0
894,0.9765714113225485,1
895,0.3465646283438878,0
896,-0.6020720756694737,0
897,-0.9971664899099553,0
898,-0.4754706319961021,0
899,0.4833707322298039,0
900,0.9978032744219705,1
901,0.5948600877161377,0
902,-0.3549947202980643,0
903,-0.9784690196122566,0
904,-0.7023434147360162,0
905,0.2195134866259111,0
906,0.9395507007222859,1
907,0.795769333534644,0
908,-0.07963868902644415,0
909,-0.8818272681692509,0
910,-0.8732679237120532,0
911,-0.06183007747535922,0
912,0.8064540568481685,0
913,0.9332880504589218,1
914,0.2020613145561038,0
915,-0.714939662096101,0
916,-0.9746284105303279,0
917,-0.3382482930521711,0
918,0.6091157451462272,0
919,0.9964615763383645,1
920,0.4676652296630122,0
921,-0.4911003724158074,0
922,-0.9983505569209379,0
923,-0.5877218435224411,0
924,0.3632556223924401,0
925,0.9802575443188444,1
926,0.6960152006877834,0
927,-0.2281403086170735,0
928,-0.9425446703023311,0
929,-0.7903778088790765,0
930,0.08845876501358538,0
931,0.8859667583012527,0
932,0.8689209998517899,0
933,0.05299328137309047,0
934,-0.81165621560899,0
935,-0.9300727311045811,0
936,-0.1933846668727768,0
937,0.7211003682427745,0
938,0.9726090503206481,1
939,0.3299054569501611,0
940,-0.6161116921033395,0
941,-0.9956785927816724,0
942,-0.4598231870636247,0
943,0.4987915362574457,0
944,0.998819621438444,1
945,0.5805375529616218,0
946,-0.371488064422021,0
947,-0.9819692685810417,0
948,-0.6896324557899539,0
949,0.2367492564514017,0
950,0.9454647941364738,1
951,0.7849243603267638,0
952,-0.09727191050322355,0
953,-0.8900368354089458,0
954,-0.8645059984548472,0
955,-0.04415233339503893,0
956,0.8167947833692505,0
957,0.9267845431459862,1
958,0.1846928680402032,0
959,-0.7272045781869426,0
960,-0.9705134889047492,0
961,-0.3215367736757958,0
962,0.6230593684278799,0
963,0.9948176005844565,1
964,0.4519451186001038,0
965,-0.5064436211734845,0
966,-0.9992104312245924,0
967,-0.5733077789028065,0
968,0.3796914013979365,0
969,0.9836040582900275,1
970,0.6831956801127874,0
971,-0.2453396556418455,0
972,-0.9483108434411563,0
973,-0.7794094151401889,0
974,0.1060774350099918,0
975,0.8940371806131415,0
976,0.86002326542427,0
977,0.03530792620481886,0
978,-0.8218693575364985,0
979,-0.9234237442034923,0
980,-0.1759865990365777,0
981,0.733251813680783,0
982,0.9683418904640229,1
983,0.3131428988920673,0
984,-0.6299582297887875,0
985,-0.9938786672030538,0
986,-0.4440316414971394,0
987,0.5140560276444147,0
988,0.9995229556605263,1
989,0.5660330877786267,0
990,-0.3878649906116159,0
991,-0.9851617853645876,0
992,-0.6767053779597041,0
993,0.2539108331545893,0
994,0.9510825952363544,1
995,0.7738334053999244,0
996,-0.1148746486456061,0
997,-0.8979674804979512,0
998,-0.8554731519696874,0
999,-0.02646075273706413,0
1000,0.8268795405320025,0
1001,0.9199905975863218,1
1002,0.1672665419737925,0
1003,-0.7392416009402618,0
1004,-0.9660944251371497,0
1005,-0.304724490235652,0
1006,0.6368077356795173,0
1007,0.992861866200276,1
1008,0.4360833757535898,0
1009,-0.5216281592594221,0
1010,-0.9997571702608278,0
1011,-0.558714049540841,0
1012,0.3960081916851428,0
1013,0.9866423277611509,1
1014,0.6701620578277746,0
1015,-0.2624621174617824,0
1016,-0.9537798323630459,0
1017,-0.7681967679707804,0
1018,0.1236628621729159,0
1019,0.9018274271353413,1
1020,0.8508560145797973,0
1021,0.01761150614313874,0
1022,-0.8318249398218998,0
1023,-0.9164853722719367,0
1024,-0.1585333800439959,0
1025,0.7451734706822545,0
1026,0.9637712690067693,1
1027,0.2962822072653868,0
1028,-0.6436073494603881,0
1029,-0.9917672772396455,0
1030,-0.428100944093906,0
1031,0.5291594227631156,0
1032,0.9999130566754362,1
1033,0.5513512376156806,0
1034,-0.4041203666214265,0
1035,-0.9880455694833501,0
1036,-0.66356623236788,0
1037,0.2709928385941512,0
1038,0.9564023435002251,1
1039,0.7624999444675773,0
